"Plot Title: 2. rope nursery. 10/03/22"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Temp)","Intensity, Lux (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Light)","Coupler Attached (LGR S/N: 21258717)","Host Connected (LGR S/N: 21258717)","Stopped (LGR S/N: 21258717)","End Of File (LGR S/N: 21258717)"
173,03/11/22 09:40:00 PM,27.468,0.0,,,,
174,03/11/22 09:50:00 PM,27.468,0.0,,,,
175,03/11/22 10:00:00 PM,27.468,0.0,,,,
176,03/11/22 10:10:00 PM,27.370,0.0,,,,
177,03/11/22 10:20:00 PM,27.370,0.0,,,,
178,03/11/22 10:30:00 PM,27.370,0.0,,,,
179,03/11/22 10:40:00 PM,27.370,0.0,,,,
180,03/11/22 10:50:00 PM,27.370,0.0,,,,
181,03/11/22 11:00:00 PM,27.370,0.0,,,,
182,03/11/22 11:10:00 PM,27.370,0.0,,,,
183,03/11/22 11:20:00 PM,27.370,0.0,,,,
184,03/11/22 11:30:00 PM,27.370,0.0,,,,
185,03/11/22 11:40:00 PM,27.370,0.0,,,,
186,03/11/22 11:50:00 PM,27.370,0.0,,,,
187,03/12/22 12:00:00 AM,27.370,0.0,,,,
188,03/12/22 12:10:00 AM,27.370,0.0,,,,
189,03/12/22 12:20:00 AM,27.370,0.0,,,,
190,03/12/22 12:30:00 AM,27.370,0.0,,,,
191,03/12/22 12:40:00 AM,27.370,0.0,,,,
192,03/12/22 12:50:00 AM,27.370,0.0,,,,
193,03/12/22 01:00:00 AM,27.370,0.0,,,,
194,03/12/22 01:10:00 AM,27.370,0.0,,,,
195,03/12/22 01:20:00 AM,27.370,0.0,,,,
196,03/12/22 01:30:00 AM,27.370,0.0,,,,
197,03/12/22 01:40:00 AM,27.370,0.0,,,,
198,03/12/22 01:50:00 AM,27.370,0.0,,,,
199,03/12/22 02:00:00 AM,27.370,0.0,,,,
200,03/12/22 02:10:00 AM,27.370,0.0,,,,
201,03/12/22 02:20:00 AM,27.370,0.0,,,,
202,03/12/22 02:30:00 AM,27.370,0.0,,,,
203,03/12/22 02:40:00 AM,27.370,0.0,,,,
204,03/12/22 02:50:00 AM,27.370,0.0,,,,
205,03/12/22 03:00:00 AM,27.370,0.0,,,,
206,03/12/22 03:10:00 AM,27.370,0.0,,,,
207,03/12/22 03:20:00 AM,27.370,0.0,,,,
208,03/12/22 03:30:00 AM,27.370,0.0,,,,
209,03/12/22 03:40:00 AM,27.370,0.0,,,,
210,03/12/22 03:50:00 AM,27.370,0.0,,,,
211,03/12/22 04:00:00 AM,27.370,0.0,,,,
212,03/12/22 04:10:00 AM,27.272,0.0,,,,
213,03/12/22 04:20:00 AM,27.272,0.0,,,,
214,03/12/22 04:30:00 AM,27.272,0.0,,,,
215,03/12/22 04:40:00 AM,27.272,0.0,,,,
216,03/12/22 04:50:00 AM,27.272,0.0,,,,
217,03/12/22 05:00:00 AM,27.272,0.0,,,,
218,03/12/22 05:10:00 AM,27.272,0.0,,,,
219,03/12/22 05:20:00 AM,27.272,0.0,,,,
220,03/12/22 05:30:00 AM,27.272,0.0,,,,
221,03/12/22 05:40:00 AM,27.272,0.0,,,,
222,03/12/22 05:50:00 AM,27.272,0.0,,,,
223,03/12/22 06:00:00 AM,27.272,0.0,,,,
224,03/12/22 06:10:00 AM,27.272,21.5,,,,
225,03/12/22 06:20:00 AM,27.272,193.8,,,,
226,03/12/22 06:30:00 AM,27.272,538.2,,,,
227,03/12/22 06:40:00 AM,27.370,785.8,,,,
228,03/12/22 06:50:00 AM,27.370,839.6,,,,
229,03/12/22 07:00:00 AM,27.370,1377.8,,,,
230,03/12/22 07:10:00 AM,27.370,1227.1,,,,
231,03/12/22 07:20:00 AM,27.468,1894.5,,,,
232,03/12/22 07:30:00 AM,27.468,1463.9,,,,
233,03/12/22 07:40:00 AM,27.468,1808.3,,,,
234,03/12/22 07:50:00 AM,27.567,2152.8,,,,
235,03/12/22 08:00:00 AM,27.665,2927.8,,,,
236,03/12/22 08:10:00 AM,27.665,2755.6,,,,
237,03/12/22 08:20:00 AM,27.665,3100.0,,,,
238,03/12/22 08:30:00 AM,27.764,3100.0,,,,
239,03/12/22 08:40:00 AM,27.764,3444.5,,,,
240,03/12/22 08:50:00 AM,27.862,4650.0,,,,
241,03/12/22 09:00:00 AM,27.862,5338.9,,,,
242,03/12/22 09:10:00 AM,27.862,3961.1,,,,
243,03/12/22 09:20:00 AM,27.862,5338.9,,,,
244,03/12/22 09:30:00 AM,27.862,10333.4,,,,
245,03/12/22 09:40:00 AM,27.862,3961.1,,,,
246,03/12/22 09:50:00 AM,27.862,8266.7,,,,
247,03/12/22 10:00:00 AM,28.060,7233.4,,,,
248,03/12/22 10:10:00 AM,27.961,6544.5,,,,
249,03/12/22 10:20:00 AM,28.060,4650.0,,,,
250,03/12/22 10:30:00 AM,28.060,5166.7,,,,
251,03/12/22 10:40:00 AM,28.159,7233.4,,,,
252,03/12/22 10:50:00 AM,28.159,7233.4,,,,
253,03/12/22 11:00:00 AM,28.159,5166.7,,,,
254,03/12/22 11:10:00 AM,28.159,11022.3,,,,
255,03/12/22 11:20:00 AM,28.258,8611.2,,,,
256,03/12/22 11:30:00 AM,28.258,9644.5,,,,
257,03/12/22 11:40:00 AM,28.258,9300.1,,,,
258,03/12/22 11:50:00 AM,28.357,23422.4,,,,
259,03/12/22 12:00:00 PM,28.456,18600.1,,,,
260,03/12/22 12:10:00 PM,28.357,14466.8,,,,
261,03/12/22 12:20:00 PM,28.456,20666.8,,,,
262,03/12/22 12:30:00 PM,28.555,13089.0,,,,
