Plot Title: 1. table nursery. 01/11/22,,,,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 21258716, SEN S/N: 21258716)","Intensity, Lux (LGR S/N: 21258716, SEN S/N: 21258716)",Coupler Attached (LGR S/N: 21258716),Coupler Detached (LGR S/N: 21258716),Host Connected (LGR S/N: 21258716),Stopped (LGR S/N: 21258716),End Of File (LGR S/N: 21258716)
1,1/11/22 18:00,23.773,592,,,,,
2,1/11/22 18:10,23.773,215.3,,,,,
3,1/11/22 18:20,23.677,43.1,,,,,
4,1/11/22 18:30,23.677,0,,,,,
5,1/11/22 18:40,23.581,0,,,,,
6,1/11/22 18:50,23.484,0,,,,,
7,1/11/22 19:00,23.484,0,,,,,
8,1/11/22 19:10,23.388,0,,,,,
9,1/11/22 19:20,23.388,0,,,,,
10,1/11/22 19:30,23.292,0,,,,,
11,1/11/22 19:40,23.196,0,,,,,
12,1/11/22 19:50,23.1,0,,,,,
13,1/11/22 20:00,22.908,0,,,,,
14,1/11/22 20:10,22.812,0,,,,,
15,1/11/22 20:20,22.717,0,,,,,
16,1/11/22 20:30,22.717,0,,,,,
17,1/11/22 20:40,22.621,0,,,,,
18,1/11/22 20:50,22.429,0,,,,,
19,1/11/22 21:00,22.525,0,,,,,
20,1/11/22 21:10,22.525,0,,,,,
21,1/11/22 21:20,22.429,0,,,,,
22,1/11/22 21:30,22.525,0,,,,,
23,1/11/22 21:40,22.525,0,,,,,
24,1/11/22 21:50,22.525,0,,,,,
25,1/11/22 22:00,22.429,0,,,,,
26,1/11/22 22:10,22.621,0,,,,,
27,1/11/22 22:20,22.525,0,,,,,
28,1/11/22 22:30,22.525,0,,,,,
29,1/11/22 22:40,22.525,0,,,,,
30,1/11/22 22:50,22.429,0,,,,,
31,1/11/22 23:00,22.429,0,,,,,
32,1/11/22 23:10,22.525,0,,,,,
33,1/11/22 23:20,22.525,0,,,,,
34,1/11/22 23:30,22.429,0,,,,,
35,1/11/22 23:40,22.429,0,,,,,
36,1/11/22 23:50,22.429,0,,,,,
37,1/12/22 0:00,22.429,0,,,,,
38,1/12/22 0:10,22.429,0,,,,,
39,1/12/22 0:20,22.429,0,,,,,
40,1/12/22 0:30,22.429,0,,,,,
41,1/12/22 0:40,22.429,0,,,,,
42,1/12/22 0:50,22.429,0,,,,,
43,1/12/22 1:00,22.429,0,,,,,
44,1/12/22 1:10,22.429,0,,,,,
45,1/12/22 1:20,22.333,0,,,,,
46,1/12/22 1:30,22.333,0,,,,,
47,1/12/22 1:40,22.429,0,,,,,
48,1/12/22 1:50,22.429,0,,,,,
49,1/12/22 2:00,22.429,0,,,,,
50,1/12/22 2:10,22.429,0,,,,,
51,1/12/22 2:20,22.429,0,,,,,
52,1/12/22 2:30,22.429,0,,,,,
53,1/12/22 2:40,22.333,0,,,,,
54,1/12/22 2:50,22.333,0,,,,,
55,1/12/22 3:00,22.333,0,,,,,
56,1/12/22 3:10,22.333,0,,,,,
57,1/12/22 3:20,22.333,0,,,,,
58,1/12/22 3:30,22.333,0,,,,,
59,1/12/22 3:40,22.333,0,,,,,
60,1/12/22 3:50,22.333,0,,,,,
61,1/12/22 4:00,22.333,0,,,,,
62,1/12/22 4:10,22.429,0,,,,,
63,1/12/22 4:20,22.429,0,,,,,
64,1/12/22 4:30,22.429,0,,,,,
65,1/12/22 4:40,22.429,0,,,,,
66,1/12/22 4:50,22.429,0,,,,,
67,1/12/22 5:00,22.429,0,,,,,
68,1/12/22 5:10,22.429,0,,,,,
69,1/12/22 5:20,22.429,0,,,,,
70,1/12/22 5:30,22.429,0,,,,,
71,1/12/22 5:40,22.429,0,,,,,
72,1/12/22 5:50,22.429,0,,,,,
73,1/12/22 6:00,22.429,43.1,,,,,
74,1/12/22 6:10,22.429,269.1,,,,,
75,1/12/22 6:20,22.333,775,,,,,
76,1/12/22 6:30,22.333,1463.9,,,,,
77,1/12/22 6:40,22.333,3100,,,,,
78,1/12/22 6:50,22.333,5166.7,,,,,
79,1/12/22 7:00,22.333,5511.1,,,,,
80,1/12/22 7:10,22.525,11022.3,,,,,
81,1/12/22 7:20,22.621,19289,,,,,
82,1/12/22 7:30,22.717,23422.4,,,,,
83,1/12/22 7:40,22.812,22044.6,,,,,
84,1/12/22 7:50,22.812,17911.2,,,,,
85,1/12/22 8:00,22.908,28933.5,,,,,
86,1/12/22 8:10,23.004,24800.2,,,,,
87,1/12/22 8:20,23.1,44089.2,,,,,
88,1/12/22 8:30,23.004,18600.1,,,,,
89,1/12/22 8:40,23.388,38578,,,,,
90,1/12/22 8:50,23.484,30311.3,,,,,
91,1/12/22 9:00,23.581,30311.3,,,,,
92,1/12/22 9:10,23.581,24800.2,,,,,
93,1/12/22 9:20,23.484,79911.6,,,,,
94,1/12/22 9:30,23.484,57867,,,,,
95,1/12/22 9:40,23.196,22044.6,,,,,
96,1/12/22 9:50,23.388,37200.2,,,,,
97,1/12/22 10:00,23.581,31689.1,,,,,
98,1/12/22 10:10,23.292,26178,,,,,
99,1/12/22 10:20,23.581,34444.7,,,,,
100,1/12/22 10:30,23.484,30311.3,,,,,
101,1/12/22 10:40,23.966,49600.3,,,,,
102,1/12/22 10:50,23.869,38578,,,,,
103,1/12/22 11:00,24.062,41333.6,,,,,
104,1/12/22 11:10,23.677,28933.5,,,,,
105,1/12/22 11:20,23.484,7233.4,,,,,
106,1/12/22 11:30,23.196,8266.7,,,,,
107,1/12/22 11:40,23.773,44089.2,,,,,
108,1/12/22 11:50,23.677,20666.8,,,,,
109,1/12/22 12:00,24.062,12400.1,,,,,
110,1/12/22 12:10,24.158,17911.2,,,,,
111,1/12/22 12:20,23.966,13089,,,,,
112,1/12/22 12:30,23.869,11022.3,,,,,
113,1/12/22 12:40,23.869,9300.1,,,,,
114,1/12/22 12:50,23.869,11022.3,,,,,
115,1/12/22 13:00,23.869,8266.7,,,,,
116,1/12/22 13:10,23.773,9644.5,,,,,
117,1/12/22 13:20,23.677,7233.4,,,,,
118,1/12/22 13:30,23.677,9644.5,,,,,
119,1/12/22 13:40,23.773,8611.2,,,,,
120,1/12/22 13:50,23.677,9300.1,,,,,
121,1/12/22 14:00,23.677,8611.2,,,,,
122,1/12/22 14:10,23.581,7233.4,,,,,
123,1/12/22 14:20,23.581,6544.5,,,,,
124,1/12/22 14:30,23.388,6200,,,,,
125,1/12/22 14:40,23.388,5166.7,,,,,
126,1/12/22 14:50,23.388,6200,,,,,
127,1/12/22 15:00,23.388,6544.5,,,,,
128,1/12/22 15:10,23.388,6200,,,,,
129,1/12/22 15:20,23.292,5511.1,,,,,
130,1/12/22 15:30,23.292,5338.9,,,,,
131,1/12/22 15:40,23.292,4822.3,,,,,
132,1/12/22 15:50,23.292,4133.4,,,,,
133,1/12/22 16:00,23.292,4822.3,,,,,
134,1/12/22 16:10,23.388,3788.9,,,,,
135,1/12/22 16:20,23.292,3444.5,,,,,
136,1/12/22 16:30,23.388,2927.8,,,,,
137,1/12/22 16:40,23.388,2497.2,,,,,
138,1/12/22 16:50,23.484,2755.6,,,,,
139,1/12/22 17:00,23.388,2066.7,,,,,
140,1/12/22 17:10,23.388,1636.1,,,,,
141,1/12/22 17:20,23.292,1377.8,,,,,
142,1/12/22 17:30,23.292,1722.2,,,,,
143,1/12/22 17:40,23.292,1377.8,,,,,
144,1/12/22 17:50,23.292,742.7,,,,,
145,1/12/22 18:00,23.292,549,,,,,
146,1/12/22 18:10,23.196,226,,,,,
147,1/12/22 18:20,23.196,43.1,,,,,
148,1/12/22 18:30,23.196,0,,,,,
149,1/12/22 18:40,23.196,0,,,,,
150,1/12/22 18:50,23.196,0,,,,,
151,1/12/22 19:00,23.196,0,,,,,
152,1/12/22 19:10,23.196,0,,,,,
153,1/12/22 19:20,23.196,0,,,,,
154,1/12/22 19:30,23.196,0,,,,,
155,1/12/22 19:40,23.196,0,,,,,
156,1/12/22 19:50,23.196,0,,,,,
157,1/12/22 20:00,23.196,0,,,,,
158,1/12/22 20:10,23.196,0,,,,,
159,1/12/22 20:20,23.196,0,,,,,
160,1/12/22 20:30,23.196,0,,,,,
161,1/12/22 20:40,23.196,0,,,,,
162,1/12/22 20:50,23.196,0,,,,,
163,1/12/22 21:00,23.196,0,,,,,
164,1/12/22 21:10,23.196,0,,,,,
165,1/12/22 21:20,23.196,0,,,,,
166,1/12/22 21:30,23.196,0,,,,,
167,1/12/22 21:40,23.196,0,,,,,
168,1/12/22 21:50,23.196,0,,,,,
169,1/12/22 22:00,23.196,0,,,,,
170,1/12/22 22:10,23.196,0,,,,,
171,1/12/22 22:20,23.196,0,,,,,
172,1/12/22 22:30,23.1,0,,,,,
173,1/12/22 22:40,23.1,0,,,,,
174,1/12/22 22:50,23.1,0,,,,,
175,1/12/22 23:00,23.1,0,,,,,
176,1/12/22 23:10,23.1,0,,,,,
177,1/12/22 23:20,23.1,0,,,,,
178,1/12/22 23:30,23.1,0,,,,,
179,1/12/22 23:40,23.1,0,,,,,
180,1/12/22 23:50,23.004,0,,,,,
181,1/13/22 0:00,23.1,0,,,,,
182,1/13/22 0:10,23.1,0,,,,,
183,1/13/22 0:20,23.1,0,,,,,
184,1/13/22 0:30,23.1,0,,,,,
185,1/13/22 0:40,23.1,0,,,,,
186,1/13/22 0:50,23.004,0,,,,,
187,1/13/22 1:00,23.004,0,,,,,
188,1/13/22 1:10,23.004,0,,,,,
189,1/13/22 1:20,23.004,0,,,,,
190,1/13/22 1:30,23.004,0,,,,,
191,1/13/22 1:40,23.004,0,,,,,
192,1/13/22 1:50,23.004,0,,,,,
193,1/13/22 2:00,23.004,0,,,,,
194,1/13/22 2:10,23.004,0,,,,,
195,1/13/22 2:20,23.004,0,,,,,
196,1/13/22 2:30,23.004,0,,,,,
197,1/13/22 2:40,23.004,0,,,,,
198,1/13/22 2:50,23.004,0,,,,,
199,1/13/22 3:00,22.908,0,,,,,
200,1/13/22 3:10,22.908,0,,,,,
201,1/13/22 3:20,23.004,0,,,,,
202,1/13/22 3:30,22.908,0,,,,,
203,1/13/22 3:40,22.908,0,,,,,
204,1/13/22 3:50,22.908,0,,,,,
205,1/13/22 4:00,22.908,0,,,,,
206,1/13/22 4:10,22.908,0,,,,,
207,1/13/22 4:20,23.004,0,,,,,
208,1/13/22 4:30,23.004,0,,,,,
209,1/13/22 4:40,23.004,0,,,,,
210,1/13/22 4:50,23.004,0,,,,,
211,1/13/22 5:00,23.004,0,,,,,
212,1/13/22 5:10,23.004,0,,,,,
213,1/13/22 5:20,23.004,0,,,,,
214,1/13/22 5:30,23.004,0,,,,,
215,1/13/22 5:40,23.004,0,,,,,
216,1/13/22 5:50,23.004,0,,,,,
217,1/13/22 6:00,23.004,21.5,,,,,
218,1/13/22 6:10,23.004,129.2,,,,,
219,1/13/22 6:20,23.004,258.3,,,,,
220,1/13/22 6:30,23.004,936.5,,,,,
221,1/13/22 6:40,23.004,1463.9,,,,,
222,1/13/22 6:50,23.004,1377.8,,,,,
223,1/13/22 7:00,23.004,1722.2,,,,,
224,1/13/22 7:10,23.004,2755.6,,,,,
225,1/13/22 7:20,23.004,2152.8,,,,,
226,1/13/22 7:30,23.1,6544.5,,,,,
227,1/13/22 7:40,23.196,10677.8,,,,,
228,1/13/22 7:50,23.292,17222.3,,,,,
229,1/13/22 8:00,23.292,9644.5,,,,,
230,1/13/22 8:10,23.388,12400.1,,,,,
231,1/13/22 8:20,23.484,15844.5,,,,,
232,1/13/22 8:30,23.773,30311.3,,,,,
233,1/13/22 8:40,23.869,31689.1,,,,,
234,1/13/22 8:50,23.869,33066.9,,,,,
235,1/13/22 9:00,23.966,28933.5,,,,,
236,1/13/22 9:10,24.062,52355.9,,,,,
237,1/13/22 9:20,24.158,33066.9,,,,,
238,1/13/22 9:30,24.255,33066.9,,,,,
239,1/13/22 9:40,24.351,44089.2,,,,,
240,1/13/22 9:50,24.255,22044.6,,,,,
241,1/13/22 10:00,23.966,27555.7,,,,,
242,1/13/22 10:10,24.448,38578,,,,,
243,1/13/22 10:20,24.545,41333.6,,,,,
244,1/13/22 10:30,24.545,31689.1,,,,,
245,1/13/22 10:40,24.545,39955.8,,,,,
246,1/13/22 10:50,24.641,66133.8,,,,,
247,1/13/22 11:00,24.738,82667.2,,,,,
248,1/13/22 11:10,24.641,52355.9,,,,,
249,1/13/22 11:20,24.545,14466.8,,,,,
250,1/13/22 11:30,24.738,37200.2,,,,,
251,1/13/22 11:40,24.931,38578,,,,,
252,1/13/22 11:50,24.835,82667.2,,,,,
253,1/13/22 12:00,24.835,60622.6,,,,,
254,1/13/22 12:10,24.835,31689.1,,,,,
255,1/13/22 12:20,24.738,41333.6,,,,,
256,1/13/22 12:30,24.738,79911.6,,,,,
257,1/13/22 12:40,24.738,24800.2,,,,,
258,1/13/22 12:50,24.641,39955.8,,,,,
259,1/13/22 13:00,24.545,24800.2,,,,,
260,1/13/22 13:10,24.545,22044.6,,,,,
261,1/13/22 13:20,24.545,14466.8,,,,,
262,1/13/22 13:30,24.448,15155.7,,,,,
263,1/13/22 13:40,24.545,10333.4,,,,,
264,1/13/22 13:50,24.545,11022.3,,,,,
265,1/13/22 14:00,24.545,9644.5,,,,,
266,1/13/22 14:10,24.641,7233.4,,,,,
267,1/13/22 14:20,24.641,6200,,,,,
268,1/13/22 14:30,24.641,5166.7,,,,,
269,1/13/22 14:40,24.641,5511.1,,,,,
270,1/13/22 14:50,24.738,5166.7,,,,,
271,1/13/22 15:00,24.835,6200,,,,,
272,1/13/22 15:10,24.835,6200,,,,,
273,1/13/22 15:20,24.835,5338.9,,,,,
274,1/13/22 15:30,24.738,4994.5,,,,,
275,1/13/22 15:40,24.738,3444.5,,,,,
276,1/13/22 15:50,24.835,3616.7,,,,,
277,1/13/22 16:00,24.931,3788.9,,,,,
278,1/13/22 16:10,24.931,3788.9,,,,,
279,1/13/22 16:20,24.835,4133.4,,,,,
280,1/13/22 16:30,24.835,3788.9,,,,,
281,1/13/22 16:40,24.835,2669.5,,,,,
282,1/13/22 16:50,24.835,2669.5,,,,,
283,1/13/22 17:00,24.738,2497.2,,,,,
284,1/13/22 17:10,24.738,2238.9,,,,,
285,1/13/22 17:20,24.738,2238.9,,,,,
286,1/13/22 17:30,24.641,1894.5,,,,,
287,1/13/22 17:40,24.641,1463.9,,,,,
288,1/13/22 17:50,24.641,914.9,,,,,
289,1/13/22 18:00,24.545,538.2,,,,,
290,1/13/22 18:10,24.545,269.1,,,,,
291,1/13/22 18:20,24.448,75.3,,,,,
292,1/13/22 18:30,24.351,0,,,,,
293,1/13/22 18:40,24.448,0,,,,,
294,1/13/22 18:50,24.448,0,,,,,
295,1/13/22 19:00,24.351,0,,,,,
296,1/13/22 19:10,24.351,0,,,,,
297,1/13/22 19:20,24.351,0,,,,,
298,1/13/22 19:30,24.351,0,,,,,
299,1/13/22 19:40,24.351,0,,,,,
300,1/13/22 19:50,24.255,0,,,,,
301,1/13/22 20:00,24.351,0,,,,,
302,1/13/22 20:10,24.255,0,,,,,
303,1/13/22 20:20,24.158,0,,,,,
304,1/13/22 20:30,24.158,0,,,,,
305,1/13/22 20:40,24.255,0,,,,,
306,1/13/22 20:50,24.158,0,,,,,
307,1/13/22 21:00,24.158,0,,,,,
308,1/13/22 21:10,24.062,0,,,,,
309,1/13/22 21:20,24.062,0,,,,,
310,1/13/22 21:30,24.062,0,,,,,
311,1/13/22 21:40,24.062,0,,,,,
312,1/13/22 21:50,23.966,0,,,,,
313,1/13/22 22:00,24.062,0,,,,,
314,1/13/22 22:10,23.966,0,,,,,
315,1/13/22 22:20,23.966,0,,,,,
316,1/13/22 22:30,23.966,0,,,,,
317,1/13/22 22:40,23.773,0,,,,,
318,1/13/22 22:50,23.773,0,,,,,
319,1/13/22 23:00,23.773,0,,,,,
320,1/13/22 23:10,23.677,0,,,,,
321,1/13/22 23:20,23.677,0,,,,,
322,1/13/22 23:30,23.677,0,,,,,
323,1/13/22 23:40,23.677,0,,,,,
324,1/13/22 23:50,23.677,0,,,,,
325,1/14/22 0:00,23.677,0,,,,,
326,1/14/22 0:10,23.677,0,,,,,
327,1/14/22 0:20,23.677,0,,,,,
328,1/14/22 0:30,23.677,0,,,,,
329,1/14/22 0:40,23.484,0,,,,,
330,1/14/22 0:50,23.484,0,,,,,
331,1/14/22 1:00,23.484,0,,,,,
332,1/14/22 1:10,23.484,0,,,,,
333,1/14/22 1:20,23.484,0,,,,,
334,1/14/22 1:30,23.484,0,,,,,
335,1/14/22 1:40,23.484,0,,,,,
336,1/14/22 1:50,23.484,0,,,,,
337,1/14/22 2:00,23.484,0,,,,,
338,1/14/22 2:10,23.484,0,,,,,
339,1/14/22 2:20,23.484,0,,,,,
340,1/14/22 2:30,23.484,0,,,,,
341,1/14/22 2:40,23.484,0,,,,,
342,1/14/22 2:50,23.484,0,,,,,
343,1/14/22 3:00,23.484,0,,,,,
344,1/14/22 3:10,23.484,0,,,,,
345,1/14/22 3:20,23.388,0,,,,,
346,1/14/22 3:30,23.388,0,,,,,
347,1/14/22 3:40,23.388,0,,,,,
348,1/14/22 3:50,23.388,0,,,,,
349,1/14/22 4:00,23.388,0,,,,,
350,1/14/22 4:10,23.388,0,,,,,
351,1/14/22 4:20,23.388,0,,,,,
352,1/14/22 4:30,23.388,0,,,,,
353,1/14/22 4:40,23.388,0,,,,,
354,1/14/22 4:50,23.388,0,,,,,
355,1/14/22 5:00,23.388,0,,,,,
356,1/14/22 5:10,23.388,0,,,,,
357,1/14/22 5:20,23.388,0,,,,,
358,1/14/22 5:30,23.388,0,,,,,
359,1/14/22 5:40,23.388,0,,,,,
360,1/14/22 5:50,23.388,0,,,,,
361,1/14/22 6:00,23.388,32.3,,,,,
362,1/14/22 6:10,23.388,172.2,,,,,
363,1/14/22 6:20,23.388,409,,,,,
364,1/14/22 6:30,23.388,796.5,,,,,
365,1/14/22 6:40,23.484,1377.8,,,,,
366,1/14/22 6:50,23.484,1237.9,,,,,
367,1/14/22 7:00,23.484,1980.6,,,,,
368,1/14/22 7:10,23.484,4133.4,,,,,
369,1/14/22 7:20,23.581,6544.5,,,,,
370,1/14/22 7:30,23.773,13089,,,,,
371,1/14/22 7:40,23.677,9300.1,,,,,
372,1/14/22 7:50,23.581,6544.5,,,,,
373,1/14/22 8:00,23.677,9644.5,,,,,
374,1/14/22 8:10,23.869,22044.6,,,,,
375,1/14/22 8:20,24.062,30311.3,,,,,
376,1/14/22 8:30,23.869,13089,,,,,
377,1/14/22 8:40,23.773,14466.8,,,,,
378,1/14/22 8:50,23.869,15844.5,,,,,
379,1/14/22 9:00,23.966,17911.2,,,,,
380,1/14/22 9:10,23.966,16533.4,,,,,
381,1/14/22 9:20,24.062,24800.2,,,,,
382,1/14/22 9:30,24.158,38578,,,,,
383,1/14/22 9:40,24.545,34444.7,,,,,
384,1/14/22 9:50,24.545,35822.5,,,,,
385,1/14/22 10:00,24.641,34444.7,,,,,
386,1/14/22 10:10,24.738,176356.7,,,,,
387,1/14/22 10:20,24.641,52355.9,,,,,
388,1/14/22 10:30,24.738,33066.9,,,,,
389,1/14/22 10:40,24.738,39955.8,,,,,
390,1/14/22 10:50,24.738,41333.6,,,,,
391,1/14/22 11:00,24.738,57867,,,,,
392,1/14/22 11:10,24.738,42711.4,,,,,
393,1/14/22 11:20,24.738,55111.5,,,,,
394,1/14/22 11:30,24.738,42711.4,,,,,
395,1/14/22 11:40,24.835,31689.1,,,,,
396,1/14/22 11:50,24.835,42711.4,,,,,
397,1/14/22 12:00,24.738,34444.7,,,,,
398,1/14/22 12:10,24.641,37200.2,,,,,
399,1/14/22 12:20,24.545,23422.4,,,,,
400,1/14/22 12:30,24.545,41333.6,,,,,
401,1/14/22 12:40,24.641,24800.2,,,,,
402,1/14/22 12:50,24.545,30311.3,,,,,
403,1/14/22 13:00,24.448,19289,,,,,
404,1/14/22 13:10,24.545,24800.2,,,,,
405,1/14/22 13:20,24.545,15155.7,,,,,
406,1/14/22 13:30,24.545,11711.2,,,,,
407,1/14/22 13:40,24.545,13089,,,,,
408,1/14/22 13:50,24.545,12400.1,,,,,
409,1/14/22 14:00,24.545,9300.1,,,,,
410,1/14/22 14:10,24.545,9300.1,,,,,
411,1/14/22 14:20,24.641,6544.5,,,,,
412,1/14/22 14:30,24.641,6544.5,,,,,
413,1/14/22 14:40,24.641,5166.7,,,,,
414,1/14/22 14:50,24.641,4994.5,,,,,
415,1/14/22 15:00,24.738,4650,,,,,
416,1/14/22 15:10,24.738,4994.5,,,,,
417,1/14/22 15:20,24.738,4133.4,,,,,
418,1/14/22 15:30,24.738,3788.9,,,,,
419,1/14/22 15:40,24.738,3616.7,,,,,
420,1/14/22 15:50,24.738,3616.7,,,,,
421,1/14/22 16:00,24.738,3272.2,,,,,
422,1/14/22 16:10,24.738,3100,,,,,
423,1/14/22 16:20,24.641,2238.9,,,,,
424,1/14/22 16:30,24.545,2066.7,,,,,
425,1/14/22 16:40,24.545,1980.6,,,,,
426,1/14/22 16:50,24.545,1808.3,,,,,
427,1/14/22 17:00,24.448,1636.1,,,,,
428,1/14/22 17:10,24.448,1463.9,,,,,
429,1/14/22 17:20,24.351,1377.8,,,,,
430,1/14/22 17:30,24.351,1313.2,,,,,
431,1/14/22 17:40,24.351,1270.1,,,,,
432,1/14/22 17:50,24.255,785.8,,,,,
433,1/14/22 18:00,24.255,495.1,,,,,
434,1/14/22 18:10,24.255,247.6,,,,,
435,1/14/22 18:20,24.255,64.6,,,,,
436,1/14/22 18:30,24.255,0,,,,,
437,1/14/22 18:40,24.255,0,,,,,
438,1/14/22 18:50,24.255,0,,,,,
439,1/14/22 19:00,24.255,0,,,,,
440,1/14/22 19:10,24.255,0,,,,,
441,1/14/22 19:20,24.255,0,,,,,
442,1/14/22 19:30,24.158,0,,,,,
443,1/14/22 19:40,24.158,0,,,,,
444,1/14/22 19:50,24.158,0,,,,,
445,1/14/22 20:00,24.158,0,,,,,
446,1/14/22 20:10,24.158,0,,,,,
447,1/14/22 20:20,24.158,0,,,,,
448,1/14/22 20:30,24.158,0,,,,,
449,1/14/22 20:40,24.062,0,,,,,
450,1/14/22 20:50,24.062,0,,,,,
451,1/14/22 21:00,23.869,0,,,,,
452,1/14/22 21:10,23.869,0,,,,,
453,1/14/22 21:20,23.773,0,,,,,
454,1/14/22 21:30,23.773,0,,,,,
455,1/14/22 21:40,23.677,0,,,,,
456,1/14/22 21:50,23.581,0,,,,,
457,1/14/22 22:00,23.581,0,,,,,
458,1/14/22 22:10,23.581,0,,,,,
459,1/14/22 22:20,23.581,0,,,,,
460,1/14/22 22:30,23.581,0,,,,,
461,1/14/22 22:40,23.581,0,,,,,
462,1/14/22 22:50,23.581,0,,,,,
463,1/14/22 23:00,23.581,0,,,,,
464,1/14/22 23:10,23.581,0,,,,,
465,1/14/22 23:20,23.581,0,,,,,
466,1/14/22 23:30,23.581,0,,,,,
467,1/14/22 23:40,23.581,0,,,,,
468,1/14/22 23:50,23.581,0,,,,,
469,1/15/22 0:00,23.581,0,,,,,
470,1/15/22 0:10,23.581,0,,,,,
471,1/15/22 0:20,23.581,0,,,,,
472,1/15/22 0:30,23.581,0,,,,,
473,1/15/22 0:40,23.484,0,,,,,
474,1/15/22 0:50,23.581,0,,,,,
475,1/15/22 1:00,23.484,0,,,,,
476,1/15/22 1:10,23.484,0,,,,,
477,1/15/22 1:20,23.484,0,,,,,
478,1/15/22 1:30,23.484,0,,,,,
479,1/15/22 1:40,23.581,0,,,,,
480,1/15/22 1:50,23.484,0,,,,,
481,1/15/22 2:00,23.484,0,,,,,
482,1/15/22 2:10,23.581,0,,,,,
483,1/15/22 2:20,23.484,0,,,,,
484,1/15/22 2:30,23.484,0,,,,,
485,1/15/22 2:40,23.484,0,,,,,
486,1/15/22 2:50,23.484,0,,,,,
487,1/15/22 3:00,23.484,0,,,,,
488,1/15/22 3:10,23.484,0,,,,,
489,1/15/22 3:20,23.484,0,,,,,
490,1/15/22 3:30,23.484,0,,,,,
491,1/15/22 3:40,23.484,0,,,,,
492,1/15/22 3:50,23.484,0,,,,,
493,1/15/22 4:00,23.484,0,,,,,
494,1/15/22 4:10,23.484,0,,,,,
495,1/15/22 4:20,23.484,0,,,,,
496,1/15/22 4:30,23.484,0,,,,,
497,1/15/22 4:40,23.484,0,,,,,
498,1/15/22 4:50,23.484,0,,,,,
499,1/15/22 5:00,23.484,0,,,,,
500,1/15/22 5:10,23.484,0,,,,,
501,1/15/22 5:20,23.484,0,,,,,
502,1/15/22 5:30,23.484,0,,,,,
503,1/15/22 5:40,23.484,0,,,,,
504,1/15/22 5:50,23.388,0,,,,,
505,1/15/22 6:00,23.388,0,,,,,
506,1/15/22 6:10,23.484,64.6,,,,,
507,1/15/22 6:20,23.388,215.3,,,,,
508,1/15/22 6:30,23.484,333.7,,,,,
509,1/15/22 6:40,23.484,1237.9,,,,,
510,1/15/22 6:50,23.484,1636.1,,,,,
511,1/15/22 7:00,23.484,1722.2,,,,,
512,1/15/22 7:10,23.484,2238.9,,,,,
513,1/15/22 7:20,23.484,2927.8,,,,,
514,1/15/22 7:30,23.581,4477.8,,,,,
515,1/15/22 7:40,23.581,3616.7,,,,,
516,1/15/22 7:50,23.581,5511.1,,,,,
517,1/15/22 8:00,23.677,8266.7,,,,,
518,1/15/22 8:10,23.773,11711.2,,,,,
519,1/15/22 8:20,23.773,11022.3,,,,,
520,1/15/22 8:30,23.966,31689.1,,,,,
521,1/15/22 8:40,24.158,28933.5,,,,,
522,1/15/22 8:50,24.255,28933.5,,,,,
523,1/15/22 9:00,24.448,34444.7,,,,,
524,1/15/22 9:10,24.448,28933.5,,,,,
525,1/15/22 9:20,24.738,46844.8,,,,,
526,1/15/22 9:30,24.351,17911.2,,,,,
527,1/15/22 9:40,24.158,18600.1,,,,,
528,1/15/22 9:50,24.062,12400.1,,,,,
529,1/15/22 10:00,24.062,12400.1,,,,,
530,1/15/22 10:10,24.158,16533.4,,,,,
531,1/15/22 10:20,24.351,44089.2,,,,,
532,1/15/22 10:30,24.641,71644.9,,,,,
533,1/15/22 10:40,24.351,16533.4,,,,,
534,1/15/22 10:50,24.351,20666.8,,,,,
535,1/15/22 11:00,24.448,18600.1,,,,,
536,1/15/22 11:10,24.448,24800.2,,,,,
537,1/15/22 11:20,24.545,20666.8,,,,,
538,1/15/22 11:30,24.448,24800.2,,,,,
539,1/15/22 11:40,24.351,34444.7,,,,,
540,1/15/22 11:50,24.255,34444.7,,,,,
541,1/15/22 12:00,24.545,26178,,,,,
542,1/15/22 12:10,24.351,1194.8,,,,,
543,1/15/22 12:20,24.158,2497.2,,,,,
544,1/15/22 12:30,24.448,7577.8,,,,,
545,1/15/22 12:40,23.966,11711.2,,,,,
546,1/15/22 12:50,24.158,2152.8,,,,,
547,1/15/22 13:00,24.255,6544.5,,,,,
548,1/15/22 13:10,24.158,7233.4,,,,,
549,1/15/22 13:20,24.545,2927.8,,,,,
550,1/15/22 13:30,24.158,5166.7,,,,,
551,1/15/22 13:40,24.448,6544.5,,,,,
552,1/15/22 13:50,24.351,2152.8,,,,,
553,1/15/22 14:00,24.545,2583.4,,,,,
554,1/15/22 14:10,24.351,5166.7,,,,,
555,1/15/22 14:20,24.351,4133.4,,,,,
556,1/15/22 14:30,24.351,4305.6,,,,,
557,1/15/22 14:40,24.545,3444.5,,,,,
558,1/15/22 14:50,24.545,4133.4,,,,,
559,1/15/22 15:00,24.545,3272.2,,,,,
560,1/15/22 15:10,24.448,2497.2,,,,,
561,1/15/22 15:20,24.448,2497.2,,,,,
562,1/15/22 15:30,24.448,1894.5,,,,,
563,1/15/22 15:40,24.351,2238.9,,,,,
564,1/15/22 15:50,24.448,2411.1,,,,,
565,1/15/22 16:00,24.351,1550,,,,,
566,1/15/22 16:10,24.351,753.5,,,,,
